"file_path","dance","start_frame","start_grid_cell","start_x","start_y","end_frame","end_x","end_y","type","path_type","clearness","angle","_datetime","_run_time","_lon","_lat","st_astext"
"nap-mag12552202/2022-6-21/Record_2022-6-21_12-49-15_csi0.mp4",89,13543,"D3",940,911,13569,902,901,"linear","linear","clear",273,"2022-06-21 12:53:00.716667","0.4333","-0.6872497258538788","46.154799858927845","POINT(-0.687249725853879 46.154799858927845)"
"nap-mag12552202/2022-6-21/Record_2022-6-21_12-49-15_csi0.mp4",89,13634,"D3",932,929,13668,908,895,"linear","linear","clear",301,"2022-06-21 12:53:02.233333","0.5667","-0.6861800888881681","46.15414846751645","POINT(-0.686180088888168 46.15414846751645)"
"nap-mag12552202/2022-6-21/Record_2022-6-21_12-49-15_csi0.mp4",89,13728,"D3",965,921,13757,925,933,"linear","linear","clear",266,"2022-06-21 12:53:03.8","0.4833","-0.6872110452861734","46.15503791331179","POINT(-0.687211045286173 46.15503791331179)"
"nap-mag12552202/2022-6-21/Record_2022-6-21_12-49-15_csi0.mp4",89,14128,"D3",955,904,14165,906,914,"linear","linear","clear",262,"2022-06-21 12:53:10.466667","0.6167","-0.6868524182906869","46.15546581958932","POINT(-0.686852418290687 46.15546581958932)"
"nap-mag12552202/2022-6-21/Record_2022-6-21_12-49-15_csi0.mp4",89,14231,"D3",956,900,14259,929,878,"linear","linear","clear",307,"2022-06-21 12:53:12.183333","0.4667","-0.6866640000514065","46.15393475055943","POINT(-0.686664000051406 46.15393475055943)"
"nap-mag12552202/2022-6-21/Record_2022-6-21_12-49-15_csi0.mp4",89,14381,"D3",906,921,14403,891,897,"linear","linear","clear",307,"2022-06-21 12:53:14.683333","0.3667","-0.6871687894716122","46.15392863643401","POINT(-0.687168789471612 46.15392863643401)"
"nap-mag12552202/2022-6-21/Record_2022-6-21_12-49-15_csi0.mp4",89,14484,"D3",900,912,14508,867,897,"linear","linear","clear",272,"2022-06-21 12:53:16.4","0.4000","-0.6873858784421214","46.154731116826966","POINT(-0.687385878442121 46.154731116826966)"
"nap-mag12552202/2022-6-21/Record_2022-6-21_12-49-15_csi0.mp4",89,14576,"D3",895,898,14610,863,884,"linear","linear","clear",284,"2022-06-21 12:53:17.933333","0.5667","-0.6864060766645531","46.154714853633976","POINT(-0.686406076664553 46.154714853633976)"
"nap-mag12552202/2022-6-21/Record_2022-6-21_12-49-15_csi0.mp4",89,14671,"D3",893,913,14705,870,895,"linear","linear","clear",261,"2022-06-21 12:53:19.516667","0.5667","-0.6870684981466174","46.15536027904401","POINT(-0.687068498146617 46.15536027904401)"
"nap-mag12552202/2022-6-21/Record_2022-6-21_12-49-15_csi0.mp4",89,14784,"D3",891,893,14794,876,866,"linear","linear","clear",302,"2022-06-21 12:53:21.4","0.1667","-0.6881828485629287","46.1539673212179","POINT(-0.688182848562929 46.1539673212179)"
"nap-mag12552202/2022-6-21/Record_2022-6-21_12-49-15_csi0.mp4",90,14883,"D3",1125,917,14930,1088,891,"linear","linear","clear",288,"2022-06-21 12:53:23.05","0.7833","-0.6853094223758366","46.15484461891076","POINT(-0.685309422375837 46.15484461891076)"
"nap-mag12552202/2022-6-21/Record_2022-6-21_12-49-15_csi0.mp4",80,170,"D2",765,945,194,726,926,"linear","linear","clear",298,"2022-06-21 12:49:17.833333","0.4000","-0.6870443393461284","46.154197976356905","POINT(-0.687044339346128 46.154197976356905)"
"nap-mag12552202/2022-6-21/Record_2022-6-21_12-49-15_csi0.mp4",80,268,"D3",790,959,307,737,943,"linear","linear","clear",301,"2022-06-21 12:49:19.466667","0.6500","-0.68577204335724","46.154263622918336","POINT(-0.68577204335724 46.154263622918336)"
"nap-mag12552202/2022-6-21/Record_2022-6-21_12-49-15_csi0.mp4",80,388,"D3",796,955,425,722,938,"linear","linear","clear",288,"2022-06-21 12:49:21.466667","0.6167","-0.6861270011570185","46.15471836806092","POINT(-0.686127001157018 46.15471836806092)"
"nap-mag12552202/2022-6-21/Record_2022-6-21_12-49-15_csi0.mp4",80,509,"D3",782,943,545,725,898,"linear","linear","clear",314,"2022-06-21 12:49:23.483333","0.6000","-0.6859978749759841","46.153759308942","POINT(-0.685997874975984 46.153759308942)"
"nap-mag12552202/2022-6-21/Record_2022-6-21_12-49-15_csi0.mp4",80,641,"D3",762,891,689,714,904,"linear","linear","clear",268,"2022-06-21 12:49:25.683333","0.8000","-0.6860180734090306","46.155784347455636","POINT(-0.686018073409031 46.155784347455636)"
"nap-mag12552202/2022-6-21/Record_2022-6-21_12-49-15_csi0.mp4",80,765,"D3",739,911,806,710,875,"linear","linear","clear",341,"2022-06-21 12:49:27.75","0.6833","-0.6860681413594223","46.15267363887288","POINT(-0.686068141359422 46.15267363887288)"
"nap-mag12552202/2022-6-21/Record_2022-6-21_12-49-15_csi0.mp4",80,928,"D2",764,907,968,727,889,"linear","linear","clear",333,"2022-06-21 12:49:30.466667","0.6667","-0.6859215245896872","46.15299220146576","POINT(-0.685921524589687 46.15299220146576)"
"nap-mag12552202/2022-6-21/Record_2022-6-21_12-49-15_csi0.mp4",102,28928,"D3",1123,932,28959,1077,927,"linear","linear","clear",297,"2022-06-21 12:57:17.133333","0.5167","-0.6864444490606836","46.154221739542","POINT(-0.686444449060684 46.154221739542)"
"nap-mag12552202/2022-6-21/Record_2022-6-21_12-49-15_csi0.mp4",102,29026,"D3",1098,933,29053,1083,906,"linear","linear","clear",331,"2022-06-21 12:57:18.766667","0.4500","-0.6869383137264272","46.153262159551616","POINT(-0.686938313726427 46.153262159551616)"
"nap-mag12552202/2022-6-21/Record_2022-6-21_12-49-15_csi0.mp4",102,29123,"D3",1100,926,29153,1057,928,"linear","linear","clear",289,"2022-06-21 12:57:20.383333","0.5000","-0.6866188797120097","46.1544482876508","POINT(-0.68661887971201 46.1544482876508)"
"nap-mag12552202/2022-6-21/Record_2022-6-21_12-49-15_csi0.mp4",102,29232,"D3",1095,918,29262,1079,886,"linear","linear","clear",332,"2022-06-21 12:57:22.2","0.5000","-0.6867318945324423","46.15316476926426","POINT(-0.686731894532442 46.15316476926426)"
"nap-mag12552202/2022-6-21/Record_2022-6-21_12-49-15_csi0.mp4",102,29333,"D3",1091,912,29372,1070,881,"linear","linear","clear",298,"2022-06-21 12:57:23.883333","0.6500","-0.68577204335724","46.154263622918336","POINT(-0.68577204335724 46.154263622918336)"
"nap-mag12552202/2022-6-21/Record_2022-6-21_12-49-15_csi0.mp4",102,29482,"D3",1098,891,29509,1096,852,"linear","linear","clear",341,"2022-06-21 12:57:26.366667","0.4500","-0.6871533831696285","46.152997991739426","POINT(-0.687153383169628 46.152997991739426)"
"nap-mag12552202/2022-6-21/Record_2022-6-21_12-49-15_csi0.mp4",102,29587,"D3",1098,875,29630,1069,894,"linear","linear","clear",274,"2022-06-21 12:57:28.116667","0.7167","-0.6859457075597704","46.155241034796084","POINT(-0.68594570755977 46.155241034796084)"
"nap-mag12552202/2022-6-21/Record_2022-6-21_12-49-15_csi0.mp4",102,29707,"D3",1120,896,29749,1090,874,"linear","linear","clear",315,"2022-06-21 12:57:30.116667","0.7000","-0.685529156569649","46.15352193554799","POINT(-0.685529156569649 46.15352193554799)"
"nap-mag12552202/2022-6-21/Record_2022-6-21_12-49-15_csi0.mp4",102,29831,"D3",1073,883,29851,1061,871,"linear","linear","clear",317,"2022-06-21 12:57:32.183333","0.3333","-0.6873677229329328","46.153683027230564","POINT(-0.687367722932933 46.153683027230564)"
"nap-mag12552202/2022-6-21/Record_2022-6-21_12-49-15_csi0.mp4",102,29978,"D3",1126,852,29997,1102,830,"linear","linear","clear",319,"2022-06-21 12:57:34.633333","0.3167","-0.6874556172183887","46.15365524042118","POINT(-0.687455617218389 46.15365524042118)"
"nap-mag12552202/2022-6-21/Record_2022-6-21_12-49-15_csi0.mp4",102,30077,"D3",1119,862,30105,1096,854,"linear","linear","clear",277,"2022-06-21 12:57:36.283333","0.4667","-0.6869590138693841","46.154699989700845","POINT(-0.686959013869384 46.154699989700845)"
"nap-mag12552202/2022-6-21/Record_2022-6-21_12-49-15_csi0.mp4",102,30177,"D3",1125,880,30210,1113,852,"linear","linear","clear",307,"2022-06-21 12:57:37.95","0.5500","-0.6862498171483341","46.15387256507933","POINT(-0.686249817148334 46.15387256507933)"
"nap-mag12552202/2022-6-21/Record_2022-6-21_12-49-15_csi0.mp4",113,22397,"D5",1597,1064,22422,1573,1042,"linear","linear","clear",314,"2022-06-21 12:55:28.283333","0.4167","-0.6869253377167605","46.15372746689454","POINT(-0.68692533771676 46.15372746689454)"
"nap-mag12552202/2022-6-21/Record_2022-6-21_12-49-15_csi0.mp4",113,22527,"D5",1556,1048,22544,1543,1021,"linear","linear","clear",304,"2022-06-21 12:55:30.45","0.2833","-0.6875976526418579","46.153957982511734","POINT(-0.687597652641858 46.153957982511734)"
"nap-mag12552202/2022-6-21/Record_2022-6-21_12-49-15_csi0.mp4",113,22631,"D5",1598,1019,22669,1555,982,"linear","linear","clear",297,"2022-06-21 12:55:32.183333","0.6333","-0.6858707543102855","46.15429202534474","POINT(-0.685870754310286 46.15429202534474)"
"nap-mag12552202/2022-6-21/Record_2022-6-21_12-49-15_csi0.mp4",90,15519,"D3",1115,930,15555,1056,943,"linear","linear","clear",277,"2022-06-21 12:53:33.65","0.6000","-0.6864231050894086","46.15499041780535","POINT(-0.686423105089409 46.15499041780535)"
"nap-mag12552202/2022-6-21/Record_2022-6-21_12-49-15_csi0.mp4",113,22757,"D5",1583,988,22791,1543,970,"linear","linear","clear",304,"2022-06-21 12:55:34.283333","0.5667","-0.6861626919756175","46.1540102189482","POINT(-0.686162691975618 46.1540102189482)"
"nap-mag12552202/2022-6-21/Record_2022-6-21_12-49-15_csi0.mp4",113,22880,"D5",1574,955,22916,1522,937,"linear","linear","clear",296,"2022-06-21 12:55:36.333333","0.6000","-0.6860461211830652","46.15430784773321","POINT(-0.686046121183065 46.15430784773321)"
"nap-mag12552202/2022-6-21/Record_2022-6-21_12-49-15_csi0.mp4",113,22993,"D5",1541,965,23029,1505,954,"linear","linear","clear",274,"2022-06-21 12:55:38.216667","0.6000","-0.6864791335341293","46.15505273443803","POINT(-0.686479133534129 46.15505273443803)"
"nap-mag12552202/2022-6-21/Record_2022-6-21_12-49-15_csi0.mp4",113,23109,"D5",1590,959,23183,1547,920,"linear","linear","clear",323,"2022-06-21 12:55:40.15","1.2333","-0.6830343445616226","46.152713271869494","POINT(-0.683034344561623 46.152713271869494)"
"nap-mag12552202/2022-6-21/Record_2022-6-21_12-49-15_csi0.mp4",113,23296,"D5",1546,954,23343,1466,955,"linear","linear","clear",270,"2022-06-21 12:55:43.266667","0.7833","-0.6858663283033695","46.155557495163656","POINT(-0.68586632830337 46.155557495163656)"
"nap-mag12552202/2022-6-21/Record_2022-6-21_12-49-15_csi0.mp4",113,23418,"D4",1508,956,23458,1472,934,"linear","linear","clear",301,"2022-06-21 12:55:45.3","0.6667","-0.6856723339697269","46.15415065140135","POINT(-0.685672333969727 46.15415065140135)"
"nap-mag12552202/2022-6-21/Record_2022-6-21_12-49-15_csi0.mp4",113,23552,"D4",1507,941,23583,1452,941,"linear","linear","clear",293,"2022-06-21 12:55:47.533333","0.5167","-0.6864823917445069","46.15434581374625","POINT(-0.686482391744507 46.15434581374625)"
"nap-mag12552202/2022-6-21/Record_2022-6-21_12-49-15_csi0.mp4",115,25791,"D5",1681,1057,25814,1633,1041,"linear","linear","clear",288,"2022-06-21 12:56:24.85","0.3833","-0.6871959084981609","46.154342601500154","POINT(-0.687195908498161 46.154342601500154)"
"nap-mag12552202/2022-6-21/Record_2022-6-21_12-49-15_csi0.mp4",115,25884,"D5",1708,1050,25926,1683,1017,"linear","linear","clear",339,"2022-06-21 12:56:26.4","0.7000","-0.6860227000591071","46.15260465402375","POINT(-0.686022700059107 46.15260465402375)"
"nap-mag12552202/2022-6-21/Record_2022-6-21_12-49-15_csi0.mp4",115,25990,"D5",1696,1061,26025,1657,1044,"linear","linear","clear",314,"2022-06-21 12:56:28.166667","0.5833","-0.6861030217820935","46.15365727941752","POINT(-0.686103021782094 46.15365727941752)"
"nap-mag12552202/2022-6-21/Record_2022-6-21_12-49-15_csi0.mp4",115,26100,"D5",1703,1043,26127,1677,1015,"linear","linear","clear",302,"2022-06-21 12:56:30","0.4500","-0.6867499783115956","46.15404417739391","POINT(-0.686749978311596 46.15404417739391)"
"nap-mag12552202/2022-6-21/Record_2022-6-21_12-49-15_csi0.mp4",115,26170,"D5",1693,1065,26217,1645,1038,"linear","linear","clear",301,"2022-06-21 12:56:31.166667","0.7833","-0.6850929820806846","46.15419295053617","POINT(-0.685092982080685 46.15419295053617)"
"nap-mag12552202/2022-6-21/Record_2022-6-21_12-49-15_csi0.mp4",115,26292,"D5",1708,1060,26315,1651,1014,"linear","linear","clear",308,"2022-06-21 12:56:33.2","0.3833","-0.6870911312024548","46.153882788057196","POINT(-0.687091131202455 46.153882788057196)"
"nap-mag12552202/2022-6-21/Record_2022-6-21_12-49-15_csi0.mp4",115,26386,"D5",1688,1066,26425,1645,1066,"linear","linear","clear",68,"2022-06-21 12:56:34.766667","0.6500","-0.6907131200057157","46.15194746336948","POINT(-0.690713120005716 46.15194746336948)"
"nap-mag12552202/2022-6-21/Record_2022-6-21_12-49-15_csi0.mp4",115,26464,"D5",1690,1079,26525,1663,1040,"out-of-frame","linear","out-of-frame",329,"2022-06-21 12:56:36.066667","1.0167","-0.6842547453346024","46.15256815044041","POINT(-0.684254745334602 46.15256815044041)"
"nap-mag12552202/2022-6-21/Record_2022-6-21_12-49-15_csi0.mp4",119,1111,"D4",1383,1068,1156,1311,1048,"out-of-frame","linear","out-of-frame",292,"2022-06-21 12:49:33.516667","0.7500","-0.6854246163880848","46.15471792325519","POINT(-0.685424616388085 46.15471792325519)"
"nap-mag12552202/2022-6-21/Record_2022-6-21_12-49-15_csi0.mp4",119,877,"D4",1381,1007,907,1323,997,"linear","linear","clear",308,"2022-06-21 12:49:29.616667","0.5000","-0.686496888774154","46.1539673958704","POINT(-0.686496888774154 46.1539673958704)"
"nap-mag12552202/2022-6-21/Record_2022-6-21_12-49-15_csi0.mp4",119,1006,"D4",1359,1030,1031,1320,1031,"linear","linear","clear",282,"2022-06-21 12:49:31.766667","0.4167","-0.6871565694694328","46.15459463070771","POINT(-0.687156569469433 46.15459463070771)"
"nap-mag12552202/2022-6-21/Record_2022-6-21_12-49-15_csi0.mp4",119,1207,"D4",1425,990,1253,1368,970,"linear","linear","clear",305,"2022-06-21 12:49:35.116667","0.7667","-0.6851637574672463","46.15414057878941","POINT(-0.685163757467246 46.15414057878941)"
"nap-mag12552202/2022-6-21/Record_2022-6-21_12-49-15_csi0.mp4",129,18224,"D4",1398,1022,18248,1379,1008,"linear","linear","clear",330,"2022-06-21 12:54:18.733333","0.4000","-0.6871472870351574","46.15338044036222","POINT(-0.687147287035157 46.15338044036222)"
"nap-mag12552202/2022-6-21/Record_2022-6-21_12-49-15_csi0.mp4",129,18330,"D4",1396,1034,18367,1362,1027,"linear","linear","clear",256,"2022-06-21 12:54:20.5","0.6167","-0.6870988755366211","46.1556147133442","POINT(-0.687098875536621 46.1556147133442)"
"nap-mag12552202/2022-6-21/Record_2022-6-21_12-49-15_csi0.mp4",129,18427,"D4",1407,1019,18468,1366,970,"linear","linear","clear",317,"2022-06-21 12:54:22.116667","0.6833","-0.68561865664181","46.15353178978625","POINT(-0.68561865664181 46.15353178978625)"
"nap-mag12552202/2022-6-21/Record_2022-6-21_12-49-15_csi0.mp4",129,18534,"D4",1391,997,18575,1341,970,"linear","linear","clear",286,"2022-06-21 12:54:23.9","0.6833","-0.6858269255486437","46.15480261377643","POINT(-0.685826925548644 46.15480261377643)"
"nap-mag12552202/2022-6-21/Record_2022-6-21_12-49-15_csi0.mp4",129,18637,"D4",1390,962,18672,1337,957,"linear","linear","clear",284,"2022-06-21 12:54:25.616667","0.5833","-0.686335117957474","46.15473680722626","POINT(-0.686335117957474 46.15473680722626)"
"nap-mag12552202/2022-6-21/Record_2022-6-21_12-49-15_csi0.mp4",129,18746,"D4",1370,966,18778,1325,930,"linear","linear","clear",296,"2022-06-21 12:54:27.433333","0.5333","-0.6863858868035101","46.15429522791946","POINT(-0.68638588680351 46.15429522791946)"
"nap-mag12552202/2022-6-21/Record_2022-6-21_12-49-15_csi0.mp4",129,18845,"D4",1368,952,18880,1330,948,"linear","linear","clear",270,"2022-06-21 12:54:29.083333","0.5833","-0.6867039991480984","46.15516348270633","POINT(-0.686703999148098 46.15516348270633)"
"nap-mag12552202/2022-6-21/Record_2022-6-21_12-49-15_csi0.mp4",129,18963,"D4",1367,944,18982,1324,904,"linear","linear","clear",296,"2022-06-21 12:54:31.05","0.3167","-0.6874495397578302","46.15413812735555","POINT(-0.68744953975783 46.15413812735555)"
"nap-mag12552202/2022-6-21/Record_2022-6-21_12-49-15_csi0.mp4",133,22331,"D5",1573,1048,22372,1518,1036,"linear","linear","clear",290,"2022-06-21 12:55:27.183333","0.6833","-0.685726659465713","46.15460581717406","POINT(-0.685726659465713 46.15460581717406)"
"nap-mag12552202/2022-6-21/Record_2022-6-21_12-49-15_csi0.mp4",133,22826,"D5",1554,1057,22869,1496,1049,"linear","linear","clear",278,"2022-06-21 12:55:35.433333","0.7167","-0.6858493982257821","46.155127400082726","POINT(-0.685849398225782 46.155127400082726)"
"nap-mag12552202/2022-6-21/Record_2022-6-21_12-49-15_csi0.mp4",133,22942,"D5",1550,1068,22986,1501,1060,"linear","linear","clear",284,"2022-06-21 12:55:37.366667","0.7333","-0.6856115902699089","46.15491149893087","POINT(-0.685611590269909 46.15491149893087)"
"nap-mag12552202/2022-6-21/Record_2022-6-21_12-49-15_csi0.mp4",133,23059,"D5",1556,1062,23115,1509,1046,"linear","linear","clear",293,"2022-06-21 12:55:39.316667","0.9333","-0.6844475051612091","46.15469833542673","POINT(-0.684447505161209 46.15469833542673)"
"nap-mag12552202/2022-6-21/Record_2022-6-21_12-49-15_csi0.mp4",90,15626,"D3",1139,930,15671,1109,922,"linear","linear","clear",307,"2022-06-21 12:53:35.433333","0.7500","-0.6852402344179234","46.1539519835187","POINT(-0.685240234417923 46.1539519835187)"
"nap-mag12552202/2022-6-21/Record_2022-6-21_12-49-15_csi0.mp4",90,15750,"D3",1128,941,15793,1067,918,"linear","linear","clear",275,"2022-06-21 12:53:37.5","0.7167","-0.685979696858924","46.15527811509748","POINT(-0.685979696858924 46.15527811509748)"
"nap-mag12552202/2022-6-21/Record_2022-6-21_12-49-15_csi0.mp4",90,15877,"D3",1130,937,15919,1088,919,"linear","linear","clear",293,"2022-06-21 12:53:39.616667","0.7000","-0.6856060030275364","46.15454181906399","POINT(-0.685606003027536 46.15454181906399)"
"nap-mag12552202/2022-6-21/Record_2022-6-21_12-49-15_csi0.mp4",90,16012,"D3",1111,949,16040,1082,952,"linear","linear","clear",281,"2022-06-21 12:53:41.866667","0.4667","-0.6869204072264267","46.15464952691178","POINT(-0.686920407226427 46.15464952691178)"
"nap-mag12552202/2022-6-21/Record_2022-6-21_12-49-15_csi0.mp4",90,16126,"D3",1149,903,16157,1134,911,"linear","linear","clear",290,"2022-06-21 12:53:43.766667","0.5167","-0.6865326961513324","46.15446774630843","POINT(-0.686532696151332 46.15446774630843)"
"nap-mag12552202/2022-6-21/Record_2022-6-21_12-49-15_csi0.mp4",90,16216,"D3",1132,944,16271,1092,935,"linear","linear","clear",292,"2022-06-21 12:53:45.266667","0.9167","-0.6845647310196102","46.15479387031755","POINT(-0.68456473101961 46.15479387031755)"
"nap-mag12552202/2022-6-21/Record_2022-6-21_12-49-15_csi0.mp4",90,16365,"D2",1144,942,16395,1108,939,"linear","linear","clear",284,"2022-06-21 12:53:47.75","0.5000","-0.6867135637431439","46.1546197208908","POINT(-0.686713563743144 46.1546197208908)"
"nap-mag12552202/2022-6-21/Record_2022-6-21_12-49-15_csi0.mp4",95,18555,"D3",1119,904,18582,1075,899,"linear","linear","clear",302,"2022-06-21 12:54:24.25","0.4500","-0.6867537884539756","46.15407168515965","POINT(-0.686753788453976 46.15407168515965)"
"nap-mag12552202/2022-6-21/Record_2022-6-21_12-49-15_csi0.mp4",95,18649,"D3",1122,904,18680,1078,870,"linear","linear","clear",307,"2022-06-21 12:54:25.816667","0.5167","-0.6864051336387073","46.153937885143726","POINT(-0.686405133638707 46.153937885143726)"
"nap-mag12552202/2022-6-21/Record_2022-6-21_12-49-15_csi0.mp4",95,18764,"D3",1106,898,18802,1055,893,"linear","linear","clear",291,"2022-06-21 12:54:27.733333","0.6333","-0.685961878204079","46.154555847589215","POINT(-0.685961878204079 46.154555847589215)"
"nap-mag12552202/2022-6-21/Record_2022-6-21_12-49-15_csi0.mp4",95,18891,"D3",1072,901,18913,1065,876,"linear","linear","clear",319,"2022-06-21 12:54:29.85","0.3667","-0.6872025276552194","46.153660708749825","POINT(-0.687202527655219 46.153660708749825)"
"nap-mag12552202/2022-6-21/Record_2022-6-21_12-49-15_csi0.mp4",95,18979,"D3",1081,919,19012,1032,920,"linear","linear","clear",272,"2022-06-21 12:54:31.316667","0.5500","-0.6867784258149181","46.15503781109531","POINT(-0.686778425814918 46.15503781109531)"
"nap-mag12552202/2022-6-21/Record_2022-6-21_12-49-15_csi0.mp4",95,19084,"D3",1088,925,19124,1054,876,"linear","linear","clear",334,"2022-06-21 12:54:33.066667","0.6667","-0.6859946031190866","46.15288076910069","POINT(-0.685994603119087 46.15288076910069)"
"nap-mag12552202/2022-6-21/Record_2022-6-21_12-49-15_csi0.mp4",95,19187,"D3",1078,913,19215,1029,897,"linear","linear","clear",281,"2022-06-21 12:54:34.783333","0.4667","-0.6869204072264267","46.15464952691178","POINT(-0.686920407226427 46.15464952691178)"
"nap-mag12552202/2022-6-21/Record_2022-6-21_12-49-15_csi0.mp4",95,19275,"D3",1032,911,19306,1018,889,"linear","linear","clear",298,"2022-06-21 12:54:36.25","0.5167","-0.6864444490606836","46.154221739542","POINT(-0.686444449060684 46.154221739542)"
"nap-mag12552202/2022-6-21/Record_2022-6-21_12-49-15_csi0.mp4",95,19503,"D3",1028,898,19531,1031,873,"linear","linear","clear",308,"2022-06-21 12:54:40.05","0.4667","-0.6866636424342504","46.15390617462428","POINT(-0.68666364243425 46.15390617462428)"
"nap-mag12552202/2022-6-21/Record_2022-6-21_12-49-15_csi0.mp4",96,20561,"D4",1196,930,20613,1118,934,"linear","linear","clear",281,"2022-06-21 12:54:57.683333","0.8667","-0.6851209829533291","46.1552866344432","POINT(-0.685120982953329 46.1552866344432)"
"nap-mag12552202/2022-6-21/Record_2022-6-21_12-49-15_csi0.mp4",96,20688,"D4",1169,920,20710,1124,897,"linear","linear","clear",303,"2022-06-21 12:54:59.8","0.3667","-0.6871755488151523","46.15401830985986","POINT(-0.687175548815152 46.15401830985986)"
"nap-mag12552202/2022-6-21/Record_2022-6-21_12-49-15_csi0.mp4",96,20800,"D4",1178,921,20833,1149,896,"linear","linear","clear",316,"2022-06-21 12:55:01.666667","0.5500","-0.686276367114762","46.1536382227974","POINT(-0.686276367114762 46.1536382227974)"
"nap-mag12552202/2022-6-21/Record_2022-6-21_12-49-15_csi0.mp4",96,20891,"D4",1170,917,20930,1121,903,"linear","linear","clear",277,"2022-06-21 12:55:03.183333","0.6500","-0.6862011706179517","46.155083083342035","POINT(-0.686201170617952 46.155083083342035)"
"nap-mag12552202/2022-6-21/Record_2022-6-21_12-49-15_csi0.mp4",96,21098,"D4",1154,941,21134,1100,918,"linear","linear","clear",293,"2022-06-21 12:55:06.633333","0.6000","-0.6860936764151785","46.15445102242947","POINT(-0.686093676415178 46.15445102242947)"
"nap-mag12552202/2022-6-21/Record_2022-6-21_12-49-15_csi0.mp4",96,21192,"D4",1134,926,21232,1089,880,"linear","linear","clear",300,"2022-06-21 12:55:08.2","0.6667","-0.6856866465528644","46.15423168875046","POINT(-0.685686646552864 46.15423168875046)"
"nap-mag12552202/2022-6-21/Record_2022-6-21_12-49-15_csi0.mp4",96,21310,"D4",1139,931,21352,1083,904,"linear","linear","clear",315,"2022-06-21 12:55:10.166667","0.7000","-0.685511983495485","46.153606828514164","POINT(-0.685511983495485 46.153606828514164)"
"nap-mag12552202/2022-6-21/Record_2022-6-21_12-49-15_csi0.mp4",96,21407,"D4",1120,901,21447,1081,877,"linear","linear","clear",325,"2022-06-21 12:55:11.783333","0.6667","-0.6858010188514482","46.15322226973974","POINT(-0.685801018851448 46.15322226973974)"
"nap-mag12552202/2022-6-21/Record_2022-6-21_12-49-15_csi0.mp4",96,21517,"D4",1116,877,21552,1083,857,"linear","linear","clear",315,"2022-06-21 12:55:13.616667","0.5833","-0.6861030217820935","46.15365727941752","POINT(-0.686103021782094 46.15365727941752)"
"nap-mag12552202/2022-6-21/Record_2022-6-21_12-49-15_csi0.mp4",96,21616,"D4",1121,904,21662,1085,872,"linear","linear","clear",302,"2022-06-21 12:55:15.266667","0.7667","-0.6851637574672463","46.15414057878941","POINT(-0.685163757467246 46.15414057878941)"
"nap-mag12552202/2022-6-21/Record_2022-6-21_12-49-15_csi0.mp4",96,21744,"D4",1106,921,21774,1083,894,"linear","linear","clear",308,"2022-06-21 12:55:17.4","0.5000","-0.686495739685774","46.15387555397483","POINT(-0.686495739685774 46.15387555397483)"
"nap-mag12552202/2022-6-21/Record_2022-6-21_12-49-15_csi0.mp4",96,21827,"D4",1109,928,21873,1080,878,"linear","linear","clear",316,"2022-06-21 12:55:18.783333","0.7667","-0.6851967280099103","46.153485333477995","POINT(-0.68519672800991 46.153485333477995)"
"nap-mag12552202/2022-6-21/Record_2022-6-21_12-49-15_csi0.mp4",96,21927,"D4",1108,946,21964,1066,922,"linear","linear","clear",273,"2022-06-21 12:55:20.45","0.6167","-0.686433184863363","46.15511858738165","POINT(-0.686433184863363 46.15511858738165)"
"nap-mag12552202/2022-6-21/Record_2022-6-21_12-49-15_csi0.mp4",96,22025,"D3",1088,905,22066,1063,890,"linear","linear","clear",305,"2022-06-21 12:55:22.083333","0.6833","-0.6855783315191745","46.15398966401666","POINT(-0.685578331519174 46.15398966401666)"
"nap-mag12552202/2022-6-21/Record_2022-6-21_12-49-15_csi0.mp4",103,31358,"D3",945,928,31388,917,888,"linear","linear","clear",316,"2022-06-21 12:57:57.633333","0.5000","-0.6865337177683539","46.1536015377924","POINT(-0.686533717768354 46.1536015377924)"
"nap-mag12552202/2022-6-21/Record_2022-6-21_12-49-15_csi0.mp4",103,31454,"D3",970,904,31482,912,896,"linear","linear","clear",283,"2022-06-21 12:57:59.233333","0.4667","-0.686850911097514","46.15454594706118","POINT(-0.686850911097514 46.15454594706118)"
"nap-mag12552202/2022-6-21/Record_2022-6-21_12-49-15_csi0.mp4",103,31540,"D3",948,902,31574,915,833,"linear","linear","clear",289,"2022-06-21 12:58:00.666667","0.5667","-0.6862837557876635","46.154487467372284","POINT(-0.686283755787664 46.154487467372284)"
"nap-mag12552202/2022-6-21/Record_2022-6-21_12-49-15_csi0.mp4",103,31657,"D3",921,918,31676,870,905,"linear","linear","clear",281,"2022-06-21 12:58:02.616667","0.3167","-0.6875648522406543","46.15437764824456","POINT(-0.687564852240654 46.15437764824456)"
"nap-mag12552202/2022-6-21/Record_2022-6-21_12-49-15_csi0.mp4",103,31749,"D3",909,908,31773,874,878,"linear","linear","clear",302,"2022-06-21 12:58:04.15","0.4000","-0.6870051354048172","46.154004081164985","POINT(-0.687005135404817 46.154004081164985)"
"nap-mag12552202/2022-6-21/Record_2022-6-21_12-49-15_csi0.mp4",103,31842,"D3",917,904,31872,866,890,"linear","linear","clear",289,"2022-06-21 12:58:05.7","0.5000","-0.6866056325739065","46.154419086248225","POINT(-0.686605632573906 46.154419086248225)"
